Date,Close
2018-01-12,10945.854
2018-01-19,10763.079
2018-01-26,10843.297
2018-02-02,10324.107
2018-02-09,9598.31
2018-02-16,10031.685
2018-02-23,10200.466
2018-03-02,10275.966
2018-03-09,10920.941
2018-03-16,10820.122
2018-03-23,10765.485
2018-03-30,11240.417
2018-04-06,11118.999
2018-04-13,10998.046
2018-04-20,10795.73
2018-04-27,11084.796
2018-05-04,11363.407
2018-05-11,11622.801
2018-05-18,11947.726
2018-05-25,12313.5
2018-06-01,11737.847
2018-06-08,11939.264
2018-06-15,11381.781
2018-06-22,11303.33
2018-06-29,11157.978
2018-07-06,10581.273
2018-07-13,11373.5
2018-07-20,11097.19
2018-07-27,10694.198
2018-08-03,10009.361
2018-08-10,10160.323
2018-08-17,9530.263
2018-08-24,9730.61
2018-08-31,9680.113
2018-09-07,9620.293
2018-09-14,9090.581
2018-09-21,9359.148
2018-09-28,9647.082
2018-10-12,8725.746
2018-10-19,8261.228
2018-10-26,8206.244
2018-11-02,8831.407
2018-11-09,8676.832
2018-11-16,8862.548
2018-11-23,8695.899
2018-11-30,8746.767
2018-12-07,8451.393
2018-12-14,8181.162
2018-12-21,7571.889
2018-12-28,7645.461
2019-01-04,7428.24
2019-01-11,7512.608
2019-01-18,7785.866
2019-01-25,7637.294
2019-02-01,7714.607
2019-02-15,8199.737
2019-02-22,8405.688
2019-03-01,9006.248
2019-03-08,9084.583
2019-03-15,9334.682
2019-03-22,9797.036
2019-03-29,9908.39
2019-04-05,10180.57
2019-04-12,10014.527
2019-04-19,10060.867
2019-04-26,9559.983
2019-05-03,9668.873
2019-05-10,9144.946
2019-05-17,9059.866
2019-05-24,8736.796
2019-05-31,8784.393
2019-06-07,8187.87
2019-06-14,8471.785
2019-06-21,8915.959
2019-06-28,9026.254
2019-07-05,9274.414
2019-07-12,9099.074
2019-07-19,8917.298
2019-07-26,9027.989
2019-08-02,8833.366
2019-08-09,8737.75
2019-08-16,9123.66
2019-08-23,9538.673
2019-08-30,9551.821
2019-09-06,9761.286
2019-09-13,9737.484
2019-09-20,9812.235
2019-09-27,9516.074
2019-10-04,9474.001
2019-10-11,9742.899
2019-10-18,9817.891
2019-10-25,9792.175
2019-11-01,10045.416
2019-11-08,10166.726
2019-11-15,10036.183
2019-11-22,9825.08
2019-11-29,9593.72
2019-12-06,9633.655
2019-12-13,9652.002
2019-12-20,9661.033
2019-12-27,9666.266
2020-01-03,9930.925
2020-01-10,10168.91
2020-01-17,10292.694
2020-01-24,10325.043
2020-02-07,10820.907
2020-02-14,10653.797
2020-02-21,10713.238
2020-02-28,10280.603
2020-03-06,10949.856
2020-03-13,10058.701
2020-03-20,9917.917
2020-03-27,10480.425
2020-04-03,10583.094
2020-04-10,10984.215
2020-04-17,11286.866
2020-04-24,11247.216
2020-05-01,11193.501
2020-05-08,11550.38
2020-05-15,11515.772
2020-05-22,11369.06
2020-05-29,11569.737
2020-06-05,11913.969
2020-06-12,12266.621
2020-06-19,13065.236
2020-06-26,13251.619
2020-07-03,13419.074
2020-07-10,14454.192
2020-07-17,14382.034
2020-07-24,14544.08
2020-07-31,15839.012
2020-08-07,15757.416
2020-08-14,14892.798
2020-08-21,14853.136
2020-08-28,15408.342
2020-09-04,15057.681
2020-09-11,14177.035
2020-09-18,13898.594
2020-09-25,14023.246
2020-10-02,13947.141
2020-10-09,14309.623
2020-10-16,14687.663
2020-10-23,13617.555
2020-10-30,14046.49
2020-11-06,13885.954
2020-11-13,13646.814
2020-11-20,13472.121
2020-11-27,13099.268
2020-12-04,13890.714
2020-12-11,13424.346
2020-12-18,14267.06
2020-12-25,14520.639
2021-01-01,14538.748
2021-01-08,15157.896
2021-01-15,14582.627
2021-01-22,15656.869
2021-01-29,14655.975
2021-02-05,15349.998
2021-02-12,16380.26
2021-02-19,15745.691
2021-02-26,14540.813
2021-03-05,14242.789
2021-03-12,13700.939
2021-03-19,13510.37
2021-03-26,14005.707
2021-04-02,14311.433
2021-04-09,14173.589
2021-04-16,13877.13
2021-04-23,14686.352
2021-04-30,15485.46
2021-05-07,14478.669
2021-05-14,15721.148
2021-05-21,15313.604
2021-05-28,15409.741
2021-06-04,15428.723
2021-06-11,15334.015
2021-06-18,14764.284
2021-06-25,15206.766
2021-07-02,15062.248
2021-07-09,14425.635
2021-07-16,14941.76
2021-07-23,14551.743
2021-07-30,13899.195
2021-08-06,14028.345
2021-08-13,13819.555
2021-08-20,12855.31
2021-08-27,12910.128
2021-09-03,12694.313
2021-09-10,13073.282
2021-09-17,13233.123
2021-09-24,13230.123
2021-10-01,13231.739
2021-10-08,13346.419
2021-10-15,13109.384
2021-10-22,13055.554
2021-10-29,12787.318
2021-11-05,12587.106
2021-11-12,12671.625
2021-11-19,12999.627
2021-11-26,13183.203
2021-12-03,13020.422
2021-12-10,13106.886
2021-12-17,12653.452
2021-12-24,12572.357
2021-12-31,12750.654
2022-01-07,12237.288
2022-01-14,12274.549
2022-01-21,11535.437
2022-01-28,10795.186
2022-02-11,10367.621
2022-02-18,10923.894
2022-02-25,11100.546
2022-03-04,11011.695
2022-03-11,10680.678
2022-03-18,10950.07
2022-03-25,11019.796
2022-04-01,11083.168
2022-04-08,10721.323
2022-04-15,10474.839
2022-04-22,9718.517
2022-04-29,9621.219
2022-05-06,9423.936
2022-05-13,9905.277
2022-05-20,9693.713
2022-05-27,9411.976
2022-06-03,9405.228
2022-06-10,9961.35
2022-06-17,10277.121
2022-06-24,10497.593
2022-07-01,10877.895
2022-07-08,11046.393
2022-07-15,10489.076
2022-07-22,10330.54
2022-07-29,9755.392
2022-08-05,10025.72
2022-08-12,10055.573
2022-08-19,9648.662
2022-08-26,9514.295
2022-09-02,9394.563
2022-09-09,9315.807
2022-09-16,8718.929
2022-09-23,8297.56
2022-09-30,8635.008
2022-10-14,9264.314
2022-10-21,9281.242
2022-10-28,9121.572
2022-11-04,9759.912
2022-11-11,9586.815
2022-11-18,10108.753
2022-11-25,9585.826
2022-12-02,9606.641
2022-12-09,9693.242
2022-12-16,9679.292
2022-12-23,9259.403
2022-12-30,9531.533
2023-01-06,9864.439
2023-01-13,10180.285
2023-01-20,10593.12
2023-02-03,10343.403
2023-02-10,10240.309
2023-02-17,10092.039
2023-02-24,9990.038
2023-03-03,9964.86
2023-03-10,9765.032
2023-03-17,9489.716
2023-03-24,9532.959
2023-03-31,9571.335
2023-04-07,9977.288
2023-04-14,10085.897
2023-04-21,9645.711
2023-04-28,9547.337
2023-05-05,9474.733
2023-05-12,9281.431
2023-05-19,9517.004
2023-05-26,9489.189
2023-06-02,9249.72
2023-06-09,8952.63
2023-06-16,9137.84
2023-06-23,8749.948
2023-06-30,8846.898
2023-07-07,8741.163
2023-07-14,8863.067
2023-07-21,8785.724
2023-07-28,9144.298
2023-08-04,8840.343
2023-08-11,8682.703
2023-08-18,8525.947
2023-08-25,8400.383
2023-09-01,8561.111
2023-09-08,8332.42
2023-09-15,8652.579
2023-09-22,8708.851
2023-09-29,8964.75
2023-10-13,9136.704
2023-10-20,8539.516
2023-10-27,8927.757
2023-11-03,9067.156
2023-11-10,9235.95
2023-11-17,9131.58
2023-11-24,9168.667
2023-12-01,9217.8
2023-12-08,8848.515
2023-12-15,8653.881
2023-12-22,8513.889
2023-12-29,8712.479
2024-01-05,8359.408
2024-01-12,8117.595
2024-01-19,7959.479
2024-01-26,7681.819
2024-02-02,6780.856
2024-02-09,7637.657
2024-02-23,7711.574
2024-03-01,7861.276
2024-03-08,7635.122
2024-03-15,7964.599
2024-03-22,7673.282
2024-03-29,7533.911
2024-04-05,7543.033
2024-04-12,7356.587
2024-04-19,7343.203
2024-04-26,7580.45
2024-05-03,7719.622
2024-05-10,7851.542
2024-05-17,7723.566
2024-05-24,7419.888
2024-05-31,7328.643
2024-06-07,7313.053
2024-06-14,7249.778
2024-06-21,7000.21
2024-06-28,6758.426
2024-07-05,6767.892
2024-07-12,6799.315
2024-07-19,7014.833
2024-07-26,6754.906
2024-08-02,6972.673
2024-08-09,6904.001
2024-08-16,6890.586
2024-08-23,6644.234
2024-08-30,6759.898
2024-09-06,6659.584
2024-09-13,6500.856
2024-09-20,6476.78
2024-09-27,7489.158
2024-10-04,8223.487
2024-10-11,7821.183
2024-10-18,7790.183
2024-10-25,7903.644
2024-11-01,7728.984
2024-11-08,8142.756
2024-11-15,7851.057
2024-11-22,7679.549
2024-11-29,7876.149
2024-12-06,7930.604
2024-12-13,7824.538
2024-12-20,7729.952
2024-12-27,7624.08
2025-01-03,7247.995
2025-01-10,7052.052
2025-01-17,7171.756
2025-01-24,7246.406
2025-01-31,7250.573
2025-02-07,7414.909
2025-02-14,7494.91
2025-02-21,7703.299
2025-02-28,7465.146
2025-03-07,7524.009
2025-03-14,7646.973
2025-03-21,7579.138
2025-03-28,7785.919
2025-04-04,7877.102
2025-04-11,7436.819
2025-04-18,7387.714
2025-04-25,7527.122
2025-05-02,7584.398
2025-05-09,7637.97
2025-05-16,7762.708
2025-05-23,7894.724
2025-05-30,8035.827
2025-06-06,8029.204
2025-06-13,8155.014
2025-06-20,7781.691
2025-06-27,7875.859
2025-07-04,8111.829
2025-07-11,8272.741
2025-07-18,8616.224
2025-07-25,8734.285
2025-08-01,8983.619
2025-08-08,8860.036
2025-08-15,9126.386
2025-08-22,9255.237
2025-08-29,9393.488
2025-09-05,9784.531
2025-09-12,9616.005
2025-09-19,9509.995
2025-09-26,9370.668
2025-10-03,9571.692
2025-10-10,9353.877
2025-10-17,8984.32
