Date,Close
2011-09-23,3413.67
2011-09-30,3237.8
2011-10-14,3368.58
2011-10-21,3166.93
2011-10-28,3404.23
2011-11-04,3529.87
2011-11-11,3486.0
2011-11-18,3381.98
2011-11-25,3401.12
2011-12-02,3414.95
2011-12-09,3256.85
2011-12-16,3127.03
2011-12-23,3069.58
2011-12-30,2963.82
2012-01-06,2744.79
2012-01-13,2803.66
2012-01-20,2796.88
2012-02-03,2837.09
2012-02-10,2906.06
2012-02-17,2960.81
2012-02-24,3068.09
2012-03-02,3043.66
2012-03-09,3025.94
2012-03-16,3123.39
2012-03-23,3003.84
2012-03-30,2829.589
2012-04-06,2898.527
2012-04-13,2953.869
2012-04-20,2966.733
2012-04-27,2898.849
2012-05-04,3059.98
2012-05-11,3127.218
2012-05-18,3045.834
2012-05-25,3048.834
2012-06-01,3170.598
2012-06-08,3135.21
2012-06-15,3319.822
2012-06-22,3266.024
2012-06-29,3355.646
2012-07-06,3436.815
2012-07-13,3486.421
2012-07-20,3405.188
2012-07-27,3287.36
2012-08-03,3407.432
2012-08-10,3534.911
2012-08-17,3400.998
2012-08-24,3440.795
2012-08-31,3261.361
2012-09-07,3434.658
2012-09-14,3449.85
2012-09-21,3262.734
2012-09-28,3328.533
2012-10-12,3397.354
2012-10-19,3451.859
2012-10-26,3312.832
2012-11-02,3420.943
2012-11-09,3301.797
2012-11-16,3212.555
2012-11-23,3151.161
2012-11-30,3030.915
2012-12-07,3107.264
2012-12-14,3167.202
2012-12-21,3075.455
2012-12-28,3250.665
2013-01-04,3190.59
2013-01-11,3322.579
2013-01-18,3571.519
2013-01-25,3591.509
2013-02-01,3650.453
2013-02-08,3808.626
2013-02-22,3863.993
2013-03-01,3964.723
2013-03-08,3910.978
2013-03-15,3905.377
2013-03-22,4011.496
2013-03-29,4016.845
2013-04-05,3872.93
2013-04-12,3802.636
2013-04-19,3966.371
2013-04-26,3933.189
2013-05-03,4105.731
2013-05-10,4166.64
2013-05-17,4232.776
2013-05-24,4203.076
2013-05-31,4375.733
2013-06-07,4127.416
2013-06-14,4184.884
2013-06-21,4099.693
2013-06-28,3977.464
2013-07-05,4195.233
2013-07-12,4333.386
2013-07-19,4282.186
2013-07-26,4466.468
2013-08-02,4424.507
2013-08-09,4579.851
2013-08-16,4280.814
2013-08-23,4384.293
2013-08-30,4214.135
2013-09-06,4251.948
2013-09-13,4219.131
2013-09-20,4270.318
2013-09-27,4499.017
2013-10-04,4510.899
2013-10-11,4514.136
2013-10-18,4454.225
2013-10-25,4326.457
2013-11-01,4172.674
2013-11-08,3934.775
2013-11-15,4158.679
2013-11-22,4165.024
2013-11-29,4276.287
2013-12-06,4285.742
2013-12-13,4274.241
2013-12-20,4178.794
2013-12-27,4280.103
2014-01-03,4379.939
2014-01-10,4225.277
2014-01-17,4183.937
2014-01-24,4281.107
2014-01-31,4266.047
2014-02-07,4258.637
2014-02-14,4461.403
2014-02-21,4505.223
2014-02-28,4338.581
2014-03-07,4274.663
2014-03-14,4236.142
2014-03-21,4230.344
2014-03-28,4143.088
2014-04-04,4128.078
2014-04-11,4257.972
2014-04-18,4189.57
2014-04-25,3939.567
2014-05-02,3940.884
2014-05-09,3922.206
2014-05-16,3896.017
2014-05-23,3912.13
2014-05-30,4012.181
2014-06-06,4006.03
2014-06-13,4111.697
2014-06-20,4022.679
2014-06-27,4123.607
2014-07-04,4166.225
2014-07-11,4068.603
2014-07-18,4078.893
2014-07-25,4119.738
2014-08-01,4278.516
2014-08-08,4262.477
2014-08-15,4288.398
2014-08-22,4336.321
2014-08-29,4229.362
2014-09-05,4373.456
2014-09-12,4397.261
2014-09-19,4486.605
2014-09-26,4476.196
2014-10-03,4542.661
2014-10-10,4663.653
2014-10-17,4665.559
2014-10-24,4504.787
2014-10-31,4633.056
2014-11-07,4539.879
2014-11-14,4564.248
2014-11-21,4588.899
2014-11-28,4648.934
2014-12-05,4747.585
2014-12-12,4817.88
2014-12-19,4716.438
2014-12-26,4666.028
2015-01-02,4607.061
2015-01-09,4765.737
2015-01-16,4897.81
2015-01-23,5034.208
2015-01-30,4963.095
2015-02-06,4854.081
2015-02-13,5002.826
2015-02-20,5098.778
2015-02-27,5105.476
2015-03-06,5240.419
2015-03-13,5383.345
2015-03-20,5647.999
2015-03-27,5909.825
2015-04-03,6229.328
2015-04-10,6455.98
2015-04-17,6739.787
2015-04-24,6957.821
2015-05-01,6992.659
2015-05-08,6814.694
2015-05-15,7046.201
2015-05-22,7792.273
2015-05-29,7989.149
2015-06-05,8466.99
2015-06-12,8687.534
2015-06-19,7486.459
2015-06-26,6849.315
2015-07-03,6244.825
2015-07-10,6198.217
2015-07-17,6689.797
2015-07-24,6821.537
2015-07-31,6374.904
2015-08-07,6618.129
2015-08-14,6880.83
2015-08-21,6248.369
2015-08-28,5774.618
2015-09-04,5376.602
2015-09-11,5633.527
2015-09-18,5371.194
2015-09-25,5409.898
2015-10-02,5387.427
2015-10-09,5737.479
2015-10-16,5850.212
2015-10-23,6183.603
2015-10-30,6158.066
2015-11-06,6320.007
2015-11-13,6305.304
2015-11-20,6387.639
2015-11-27,6012.785
2015-12-04,6246.338
2015-12-11,6268.574
2015-12-18,6550.572
2015-12-25,6764.816
2016-01-01,6719.115
2016-01-08,5850.432
2016-01-15,5305.786
2016-01-22,5322.502
2016-01-29,5019.73
2016-02-05,5229.826
2016-02-19,5411.805
2016-02-26,5158.551
2016-03-04,5148.199
2016-03-11,5064.229
2016-03-18,5419.323
2016-03-25,5463.283
2016-04-01,5504.675
2016-04-08,5562.109
2016-04-15,5693.641
2016-04-22,5400.636
2016-04-29,5349.165
2016-05-06,5341.905
2016-05-13,5290.148
2016-05-20,5308.956
2016-05-27,5235.83
2016-06-03,5445.758
2016-06-10,5381.542
2016-06-17,5304.725
2016-06-24,5261.697
2016-07-01,5475.172
2016-07-08,5658.403
2016-07-15,5868.214
2016-07-22,5768.772
2016-07-29,5934.447
2016-08-05,5832.242
2016-08-12,5922.784
2016-08-19,6014.907
2016-08-26,6048.873
2016-09-02,6038.152
2016-09-09,6042.763
2016-09-16,5925.591
2016-09-23,6040.689
2016-09-30,6019.269
2016-10-14,6153.068
2016-10-21,6133.537
2016-10-28,6112.623
2016-11-04,6135.98
2016-11-11,6111.48
2016-11-18,6118.521
2016-11-25,6196.44
2016-12-02,6123.383
2016-12-09,6115.581
2016-12-16,5938.142
2016-12-23,5914.312
2016-12-30,5954.09
2017-01-06,5949.931
2017-01-13,5867.916
2017-01-20,5918.103
2017-01-27,5987.82
2017-02-03,5986.68
2017-02-10,5975.746
2017-02-17,5913.339
2017-02-24,6143.385
2017-03-03,6076.681
2017-03-10,6099.08
2017-03-17,6150.104
2017-03-24,6335.225
2017-03-31,6235.142
2017-04-07,6284.911
2017-04-14,6231.724
2017-04-21,6376.468
2017-04-28,6215.405
2017-05-05,6175.595
2017-05-12,6094.448
2017-05-19,6248.099
2017-05-26,6217.835
2017-06-02,6234.096
2017-06-09,6396.774
2017-06-16,6370.048
2017-06-23,6411.095
2017-06-30,6536.785
2017-07-07,6406.33
2017-07-14,6285.672
2017-07-21,6194.158
2017-07-28,6180.255
2017-08-04,6122.408
2017-08-11,6280.983
2017-08-18,6348.154
2017-08-25,6361.022
2017-09-01,6353.056
2017-09-08,6443.469
2017-09-15,6434.738
2017-09-22,6388.168
2017-09-29,6479.366
2017-10-13,6763.561
2017-10-20,6886.674
2017-10-27,7046.497
2017-11-03,7071.822
2017-11-10,7263.292
2017-11-17,7149.823
2017-11-24,6876.518
2017-12-01,6808.77
2017-12-08,6846.135
2017-12-15,6919.415
2017-12-22,7080.647
2017-12-29,7038.774
2018-01-05,7097.201
2018-01-12,7228.664
2018-01-19,7088.376
2018-01-26,7163.107
2018-02-02,6788.356
2018-02-09,6314.763
2018-02-16,6620.857
2018-02-23,6726.709
2018-03-02,6804.718
2018-03-09,7255.261
2018-03-16,7187.6
2018-03-23,7206.443
2018-03-30,7552.403
2018-04-06,7484.498
2018-04-13,7350.014
2018-04-20,7210.778
2018-04-27,7451.661
2018-05-04,7654.929
2018-05-11,7802.659
2018-05-18,8050.676
2018-05-25,8352.503
2018-06-01,7938.982
2018-06-08,8115.376
2018-06-15,7688.681
2018-06-22,7695.691
2018-06-29,7546.315
2018-07-06,7089.606
2018-07-13,7715.674
2018-07-20,7519.828
2018-07-27,7271.515
2018-08-03,6763.656
2018-08-10,6881.096
2018-08-17,6453.002
2018-08-24,6536.843
2018-08-31,6489.842
2018-09-07,6445.335
2018-09-14,6087.57
2018-09-21,6346.288
2018-09-28,6567.707
2018-10-12,5975.835
2018-10-19,5553.737
2018-10-26,5531.932
2018-11-02,5943.083
2018-11-09,5806.29
2018-11-16,5931.216
2018-11-23,5774.998
2018-11-30,5796.193
2018-12-07,5641.73
2018-12-14,5554.009
2018-12-21,5163.252
2018-12-28,5177.932
2019-01-04,4959.404
2019-01-11,5014.667
2019-01-18,5192.076
2019-01-25,5081.394
2019-02-01,5114.536
2019-02-15,5497.82
2019-02-22,5644.61
2019-03-01,6051.134
2019-03-08,6015.866
2019-03-15,6217.228
2019-03-22,6543.117
2019-03-29,6555.413
2019-04-05,6759.451
2019-04-12,6693.777
2019-04-19,6639.209
2019-04-26,6307.489
2019-05-03,6448.594
2019-05-10,6039.85
2019-05-17,5954.444
2019-05-24,5722.619
2019-05-31,5751.488
2019-06-07,5360.149
2019-06-14,5508.04
2019-06-21,5816.82
2019-06-28,5892.493
2019-07-05,6054.925
2019-07-12,5980.012
2019-07-19,5827.67
2019-07-26,5891.625
2019-08-02,5786.45
2019-08-09,5705.705
2019-08-16,6024.484
2019-08-23,6311.257
2019-08-30,6343.385
2019-09-06,6467.992
2019-09-13,6423.203
2019-09-20,6500.42
2019-09-27,6332.992
2019-10-04,6323.61
2019-10-11,6493.084
2019-10-18,6531.91
2019-10-25,6473.325
2019-11-01,6625.162
2019-11-08,6711.577
2019-11-15,6606.005
2019-11-22,6424.816
2019-11-29,6284.079
2019-12-06,6307.149
2019-12-13,6306.309
2019-12-20,6319.951
2019-12-27,6280.801
2020-01-03,6422.556
2020-01-10,6563.021
2020-01-17,6724.724
2020-01-24,6730.41
2020-02-07,7100.167
2020-02-14,7050.77
2020-02-21,7085.642
2020-02-28,6774.217
2020-03-06,7233.922
2020-03-13,6634.561
2020-03-20,6556.346
2020-03-27,6860.572
2020-04-03,6943.985
2020-04-10,7247.664
2020-04-17,7376.547
2020-04-24,7376.005
2020-05-01,7300.67
2020-05-08,7539.273
2020-05-15,7500.283
2020-05-22,7418.331
2020-05-29,7579.89
2020-06-05,7848.904
2020-06-12,8025.818
2020-06-19,8434.871
2020-06-26,8548.036
2020-07-03,8628.356
2020-07-10,9104.617
2020-07-17,9064.287
2020-07-24,9244.974
2020-07-31,9875.473
2020-08-07,10055.934
2020-08-14,9595.575
2020-08-21,9662.637
2020-08-28,10112.74
2020-09-04,9902.394
2020-09-11,9445.03
2020-09-18,9292.178
2020-09-25,9286.942
2020-10-02,9324.417
2020-10-09,9548.484
2020-10-16,9849.904
2020-10-23,9259.136
2020-10-30,9435.819
2020-11-06,9457.118
2020-11-13,9432.98
2020-11-20,9255.84
2020-11-27,9046.375
2020-12-04,9510.004
2020-12-11,9358.181
2020-12-18,9837.629
2020-12-25,10060.643
2021-01-01,10126.556
2021-01-08,10483.674
2021-01-15,10215.675
2021-01-22,11093.418
2021-01-29,10433.86
2021-02-05,10838.884
2021-02-12,11477.644
2021-02-19,11111.576
2021-02-26,9974.166
2021-03-05,9609.089
2021-03-12,9299.106
2021-03-19,9129.32
2021-03-26,9460.776
2021-04-02,9832.66
2021-04-09,9715.735
2021-04-16,9447.061
2021-04-23,10054.5
2021-04-30,10460.202
2021-05-07,9833.268
2021-05-14,10594.974
2021-05-21,10631.818
2021-05-28,10841.523
2021-06-04,10985.323
2021-06-11,10964.147
2021-06-18,10731.056
2021-06-25,11202.456
2021-07-02,11151.139
2021-07-09,10604.493
2021-07-16,10885.426
2021-07-23,10709.648
2021-07-30,10104.143
2021-08-06,10125.747
2021-08-13,10021.241
2021-08-20,9155.183
2021-08-27,9113.479
2021-09-03,8927.857
2021-09-10,9175.405
2021-09-17,9338.778
2021-09-24,9408.929
2021-10-01,9500.465
2021-10-08,9680.162
2021-10-15,9484.394
2021-10-22,9371.318
2021-10-29,9194.518
2021-11-05,9114.269
2021-11-12,9241.975
2021-11-19,9365.603
2021-11-26,9491.747
2021-12-03,9368.228
2021-12-10,9464.54
2021-12-17,9120.557
2021-12-24,9096.358
2021-12-31,9287.543
2022-01-07,8906.019
2022-01-14,8943.478
2022-01-21,8462.705
2022-01-28,7855.928
2022-02-11,7502.803
2022-02-18,7879.092
2022-02-25,8001.384
2022-03-04,7912.544
2022-03-11,7738.041
2022-03-18,7769.219
2022-03-25,7829.628
2022-04-01,7874.918
2022-04-08,7460.126
2022-04-15,7432.074
2022-04-22,6970.759
2022-04-29,6950.523
2022-05-06,6906.712
2022-05-13,7326.249
2022-05-20,7218.672
2022-05-27,6939.503
2022-06-03,6953.687
2022-06-10,7314.503
2022-06-17,7504.398
2022-06-24,7616.792
2022-07-01,7813.921
2022-07-08,7961.516
2022-07-15,7628.93
2022-07-22,7588.824
2022-07-29,7186.522
2022-08-05,7384.726
2022-08-12,7347.176
2022-08-19,7082.564
2022-08-26,6974.627
2022-09-02,6852.972
2022-09-09,6849.169
2022-09-16,6508.214
2022-09-23,6120.581
2022-09-30,6410.71
2022-10-14,6882.081
2022-10-21,7026.729
2022-10-28,6931.635
2022-11-04,7416.498
2022-11-11,7247.042
2022-11-18,7612.938
2022-11-25,7227.968
2022-12-02,7289.181
2022-12-09,7316.065
2022-12-16,7343.682
2022-12-23,6979.63
2022-12-30,7181.175
2023-01-06,7375.79
2023-01-13,7562.149
2023-01-20,7881.144
2023-02-03,7668.307
2023-02-10,7599.579
2023-02-17,7564.334
2023-02-24,7477.387
2023-03-03,7437.119
2023-03-10,7292.139
2023-03-17,7094.298
2023-03-24,7136.899
2023-03-31,7247.481
2023-04-07,7499.779
2023-04-14,7608.098
2023-04-21,7338.077
2023-04-28,7254.516
2023-05-05,7187.903
2023-05-12,7058.544
2023-05-19,7228.594
2023-05-26,7198.843
2023-06-02,7048.579
2023-06-09,6889.025
2023-06-16,6994.618
2023-06-23,6722.12
2023-06-30,6822.604
2023-07-07,6722.07
2023-07-14,6753.106
2023-07-21,6680.715
2023-07-28,6919.606
2023-08-04,6717.44
2023-08-11,6602.828
2023-08-18,6502.088
2023-08-25,6365.624
2023-09-01,6456.484
2023-09-08,6271.553
2023-09-15,6507.062
2023-09-22,6522.991
2023-09-29,6722.381
2023-10-13,6735.044
2023-10-20,6312.847
2023-10-27,6574.747
2023-11-03,6665.365
2023-11-10,6809.012
2023-11-17,6705.155
2023-11-24,6762.205
2023-12-01,6809.226
2023-12-08,6566.497
2023-12-15,6405.586
2023-12-22,6324.566
2023-12-29,6486.245
2024-01-05,6262.043
2024-01-12,6126.445
2024-01-19,6048.506
2024-01-26,5853.728
2024-02-02,5194.928
2024-02-09,5871.91
2024-02-23,5875.944
2024-03-01,5949.753
2024-03-08,5788.522
2024-03-15,6016.282
2024-03-22,5791.423
2024-03-29,5694.794
2024-04-05,5714.361
2024-04-12,5589.655
2024-04-19,5557.573
2024-04-26,5754.703
2024-05-03,5850.232
2024-05-10,5952.005
2024-05-17,5855.175
2024-05-24,5626.939
2024-05-31,5560.53
2024-06-07,5511.385
2024-06-14,5441.042
2024-06-21,5251.567
2024-06-28,5052.463
2024-07-05,5047.976
2024-07-12,5067.749
2024-07-19,5233.959
2024-07-26,5034.784
2024-08-02,5169.076
2024-08-09,5148.818
2024-08-16,5141.768
2024-08-23,4978.499
2024-08-30,5052.448
2024-09-06,4995.079
2024-09-13,4870.461
2024-09-20,4849.57
2024-09-27,5567.476
2024-10-04,6116.481
2024-10-11,5795.408
2024-10-18,5760.329
2024-10-25,5854.932
2024-11-01,5742.218
2024-11-08,6024.162
2024-11-15,5820.838
2024-11-22,5699.149
2024-11-29,5843.715
2024-12-06,5918.552
2024-12-13,5858.785
2024-12-20,5774.208
2024-12-27,5703.113
2025-01-03,5451.928
2025-01-10,5302.082
2025-01-17,5406.998
2025-01-24,5481.665
2025-01-31,5489.483
2025-02-07,5602.579
2025-02-14,5743.304
2025-02-21,5940.877
2025-02-28,5748.16
2025-03-07,5775.376
2025-03-14,5856.334
2025-03-21,5820.956
2025-03-28,5953.119
2025-04-04,6000.697
2025-04-11,5729.814
2025-04-18,5689.217
2025-04-25,5789.129
2025-05-02,5867.965
2025-05-09,5894.928
2025-05-16,5966.933
2025-05-23,6003.722
2025-05-30,6107.212
2025-06-06,6120.02
2025-06-13,6189.886
2025-06-20,5951.605
2025-06-27,6004.77
2025-07-04,6191.14
2025-07-11,6326.39
2025-07-18,6606.22
2025-07-25,6688.034
2025-08-01,6848.111
2025-08-08,6770.812
2025-08-15,6980.155
2025-08-22,7069.375
2025-08-29,7214.548
2025-09-05,7493.3
2025-09-12,7381.583
2025-09-19,7321.44
2025-09-26,7128.05
2025-10-03,7331.589
2025-10-10,7143.679
2025-10-17,6848.512
