Date,Close
1994-03-11,717.38
1994-03-18,765.22
1994-03-25,719.05
1994-04-01,698.84
1994-04-08,678.85
1994-04-15,626.79
1994-04-22,566.07
1994-04-29,592.56
1994-05-06,585.8
1994-05-13,590.39
1994-05-20,594.22
1994-05-27,573.36
1994-06-03,548.75
1994-06-10,514.54
1994-06-17,527.85
1994-06-24,492.33
1994-07-01,458.37
1994-07-08,437.75
1994-07-15,413.93
1994-07-22,363.73
1994-07-29,333.92
1994-08-05,683.04
1994-08-12,689.66
1994-08-19,713.85
1994-08-26,707.41
1994-09-02,830.18
1994-09-09,962.52
1994-09-16,978.99
1994-09-23,867.65
1994-09-30,791.15
1994-10-07,738.03
1994-10-14,663.75
1994-10-21,712.71
1994-10-28,677.45
1994-11-04,666.77
1994-11-11,731.16
1994-11-18,698.81
1994-11-25,685.33
1994-12-02,677.91
1994-12-09,640.67
1994-12-16,680.23
1994-12-23,677.84
1994-12-30,647.87
1995-01-06,640.76
1995-01-13,597.84
1995-01-20,571.24
1995-01-27,562.59
1995-02-10,541.38
1995-02-17,533.76
1995-02-24,558.43
1995-03-03,577.22
1995-03-10,586.29
1995-03-17,593.52
1995-03-24,611.77
1995-03-31,646.92
1995-04-07,673.72
1995-04-14,640.04
1995-04-21,635.99
1995-04-28,579.93
1995-05-05,574.17
1995-05-12,584.84
1995-05-19,855.81
1995-05-26,727.62
1995-06-02,716.82
1995-06-09,702.62
1995-06-16,646.54
1995-06-23,650.14
1995-06-30,630.58
1995-07-07,666.78
1995-07-14,652.8
1995-07-21,693.56
1995-07-28,695.42
1995-08-04,709.88
1995-08-11,744.99
1995-08-18,757.43
1995-08-25,727.58
1995-09-01,728.84
1995-09-08,751.08
1995-09-15,755.93
1995-09-22,730.01
1995-09-29,722.43
1995-10-06,719.96
1995-10-13,702.98
1995-10-20,726.29
1995-10-27,722.37
1995-11-03,727.78
1995-11-10,708.76
1995-11-17,676.19
1995-11-24,659.37
1995-12-01,633.81
1995-12-08,636.78
1995-12-15,603.89
1995-12-22,594.24
1995-12-29,555.29
1996-01-05,536.37
1996-01-12,547.11
1996-01-19,523.51
1996-01-26,525.57
1996-02-02,536.04
1996-02-09,525.41
1996-02-16,552.94
1996-03-08,573.13
1996-03-15,562.39
1996-03-22,570.18
1996-03-29,556.39
1996-04-05,582.53
1996-04-12,586.96
1996-04-19,618.12
1996-04-26,707.61
1996-05-03,650.04
1996-05-10,661.47
1996-05-17,711.93
1996-05-24,639.8
1996-05-31,643.65
1996-06-07,727.34
1996-06-14,777.28
1996-06-21,796.11
1996-06-28,804.25
1996-07-05,785.38
1996-07-12,796.41
1996-07-19,856.93
1996-07-26,845.12
1996-08-02,838.88
1996-08-09,871.6
1996-08-16,853.87
1996-08-23,803.69
1996-08-30,809.94
1996-09-06,801.23
1996-09-13,779.07
1996-09-20,805.54
1996-09-27,875.53
1996-10-04,863.46
1996-10-11,909.89
1996-10-18,939.93
1996-10-25,1012.67
1996-11-01,930.79
1996-11-08,919.67
1996-11-15,950.83
1996-11-22,951.83
1996-11-29,1032.95
1996-12-06,1212.89
1996-12-13,1110.04
1996-12-20,885.24
1996-12-27,922.35
1997-01-03,899.61
1997-01-10,918.4
1997-01-17,919.85
1997-01-24,953.92
1997-01-31,964.74
1997-02-21,1017.13
1997-02-28,1040.27
1997-03-07,1077.72
1997-03-14,1125.8
1997-03-21,1167.17
1997-03-28,1202.67
1997-04-04,1260.96
1997-04-11,1278.53
1997-04-18,1338.03
1997-04-25,1364.97
1997-05-02,1393.75
1997-05-09,1467.23
1997-05-16,1315.92
1997-05-23,1254.27
1997-05-30,1285.18
1997-06-06,1275.3
1997-06-13,1243.98
1997-06-20,1291.2
1997-06-27,1250.27
1997-07-04,1159.34
1997-07-11,1154.79
1997-07-18,1209.86
1997-07-25,1170.86
1997-08-01,1192.83
1997-08-08,1206.05
1997-08-15,1143.06
1997-08-22,1171.83
1997-08-29,1221.06
1997-09-05,1251.55
1997-09-12,1208.7
1997-09-19,1184.52
1997-09-26,1109.63
1997-10-03,1097.38
1997-10-10,1130.79
1997-10-17,1176.49
1997-10-24,1178.31
1997-10-31,1180.39
1997-11-07,1195.14
1997-11-14,1197.83
1997-11-21,1158.56
1997-11-28,1139.63
1997-12-05,1136.2
1997-12-12,1153.84
1997-12-19,1160.77
1997-12-26,1191.92
1998-01-02,1194.1
1998-01-09,1239.9
1998-01-16,1213.96
1998-01-23,1222.91
1998-02-13,1245.91
1998-02-20,1226.02
1998-02-27,1206.53
1998-03-06,1206.45
1998-03-13,1184.96
1998-03-20,1187.5
1998-03-27,1223.56
1998-04-03,1286.08
1998-04-10,1311.51
1998-04-17,1298.11
1998-04-24,1315.17
1998-05-01,1343.45
1998-05-08,1357.59
1998-05-15,1368.09
1998-05-22,1375.82
1998-05-29,1411.21
1998-06-05,1408.61
1998-06-12,1383.39
1998-06-19,1392.88
1998-06-26,1385.62
1998-07-03,1335.13
1998-07-10,1360.62
1998-07-17,1314.71
1998-07-24,1326.82
1998-07-31,1316.92
1998-08-07,1271.07
1998-08-14,1168.03
1998-08-21,1177.62
1998-08-28,1129.72
1998-09-04,1163.53
1998-09-11,1218.01
1998-09-18,1207.0
1998-09-25,1221.58
1998-10-02,1242.9
1998-10-09,1236.93
1998-10-16,1251.53
1998-10-23,1217.43
1998-10-30,1217.32
1998-11-06,1259.77
1998-11-13,1282.51
1998-11-20,1275.37
1998-11-27,1245.08
1998-12-04,1219.2
1998-12-11,1214.21
1998-12-18,1155.92
1998-12-25,1173.91
1999-01-01,1146.7
1999-01-08,1168.81
1999-01-15,1137.31
1999-01-22,1162.35
1999-01-29,1134.67
1999-02-05,1081.44
1999-02-12,1090.09
1999-03-05,1132.36
1999-03-12,1158.7
1999-03-19,1172.93
1999-03-26,1161.12
1999-04-02,1184.4
1999-04-09,1205.14
1999-04-16,1166.24
1999-04-23,1140.0
1999-04-30,1120.93
1999-05-07,1120.74
1999-05-14,1063.28
1999-05-21,1168.72
1999-05-28,1277.15
1999-06-04,1285.58
1999-06-11,1370.39
1999-06-18,1498.92
1999-06-25,1593.86
1999-07-02,1613.53
1999-07-09,1584.75
1999-07-16,1519.74
1999-07-23,1585.98
1999-07-30,1601.46
1999-08-06,1646.59
1999-08-13,1571.9
1999-08-20,1628.93
1999-08-27,1633.9
1999-09-03,1587.89
1999-09-10,1659.93
1999-09-17,1648.56
1999-09-24,1619.33
1999-10-01,1570.7
1999-10-08,1534.52
1999-10-15,1543.8
1999-10-22,1497.46
1999-10-29,1504.56
1999-11-05,1465.23
1999-11-12,1450.33
1999-11-19,1468.47
1999-11-26,1444.51
1999-12-03,1437.23
1999-12-10,1428.94
1999-12-17,1419.55
1999-12-24,1355.37
1999-12-31,1366.58
2000-01-07,1516.6
2000-01-14,1408.85
2000-01-21,1465.08
2000-01-28,1535.0
2000-02-18,1668.09
2000-02-25,1631.58
2000-03-03,1738.02
2000-03-10,1705.05
2000-03-17,1658.6
2000-03-24,1730.5
2000-03-31,1800.22
2000-04-07,1819.9
2000-04-14,1833.67
2000-04-21,1841.06
2000-04-28,1836.32
2000-05-12,1720.61
2000-05-19,1777.83
2000-05-26,1879.62
2000-06-02,1916.25
2000-06-09,1900.79
2000-06-16,1926.94
2000-06-23,1939.63
2000-06-30,1928.11
2000-07-07,1932.79
2000-07-14,1987.19
2000-07-21,1996.34
2000-07-28,2012.79
2000-08-04,2026.36
2000-08-11,2062.67
2000-08-18,2090.18
2000-08-25,2086.7
2000-09-01,1999.86
2000-09-08,1959.31
2000-09-15,1978.43
2000-09-22,1891.98
2000-09-29,1910.16
2000-10-13,1918.16
2000-10-20,1947.45
2000-10-27,1967.41
2000-11-03,1981.63
2000-11-10,2047.46
2000-11-17,2093.24
2000-11-24,2053.37
2000-12-01,2081.84
2000-12-08,2073.16
2000-12-15,2039.36
2000-12-22,2069.77
2000-12-29,2073.48
2001-01-05,2125.3
2001-01-12,2104.75
2001-01-19,2065.61
2001-02-09,1956.97
2001-02-16,1941.96
2001-02-23,1936.35
2001-03-02,1985.11
2001-03-09,2011.66
2001-03-16,2020.24
2001-03-23,2053.54
2001-03-30,2112.77
2001-04-06,2108.61
2001-04-13,2145.4
2001-04-20,2152.33
2001-04-27,2115.11
2001-05-04,2119.18
2001-05-11,2155.41
2001-05-18,2203.37
2001-05-25,2193.58
2001-06-01,2219.59
2001-06-08,2223.07
2001-06-15,2210.97
2001-06-22,2206.07
2001-06-29,2218.03
2001-07-06,2170.52
2001-07-13,2161.34
2001-07-20,2179.62
2001-07-27,2065.73
2001-08-03,1958.69
2001-08-10,1955.04
2001-08-17,1924.0
2001-08-24,1886.8
2001-08-31,1834.14
2001-09-07,1808.84
2001-09-14,1818.38
2001-09-21,1807.02
2001-09-28,1764.87
2001-10-12,1691.33
2001-10-19,1572.45
2001-10-26,1677.88
2001-11-02,1691.35
2001-11-09,1630.36
2001-11-16,1646.76
2001-11-23,1712.56
2001-11-30,1747.99
2001-12-07,1745.41
2001-12-14,1675.51
2001-12-21,1640.14
2001-12-28,1639.48
2002-01-04,1611.39
2002-01-11,1535.59
2002-01-18,1415.44
2002-01-25,1451.48
2002-02-01,1485.77
2002-02-08,1506.61
2002-03-01,1502.54
2002-03-08,1640.26
2002-03-15,1620.98
2002-03-22,1669.69
2002-03-29,1603.91
2002-04-05,1634.64
2002-04-12,1658.98
2002-04-19,1635.17
2002-04-26,1640.59
2002-05-03,1667.75
2002-05-10,1638.2
2002-05-17,1567.5
2002-05-24,1549.47
2002-05-31,1515.73
2002-06-07,1529.51
2002-06-14,1494.25
2002-06-21,1562.72
2002-06-28,1732.76
2002-07-05,1722.19
2002-07-12,1698.3
2002-07-19,1713.86
2002-07-26,1657.5
2002-08-02,1661.87
2002-08-09,1647.05
2002-08-16,1646.79
2002-08-23,1683.21
2002-08-30,1666.62
2002-09-06,1631.38
2002-09-13,1625.76
2002-09-20,1604.91
2002-09-27,1581.62
2002-10-11,1524.05
2002-10-18,1519.54
2002-10-25,1520.31
2002-11-01,1510.76
2002-11-08,1522.19
2002-11-15,1463.69
2002-11-22,1395.5
2002-11-29,1434.18
2002-12-06,1405.53
2002-12-13,1396.9
2002-12-20,1427.94
2002-12-27,1382.97
2003-01-03,1319.87
2003-01-10,1384.86
2003-01-17,1478.68
2003-01-24,1479.07
2003-01-31,1499.82
2003-02-14,1510.95
2003-02-21,1478.87
2003-02-28,1511.93
2003-03-07,1493.09
2003-03-14,1466.04
2003-03-21,1474.66
2003-03-28,1491.94
2003-04-04,1521.13
2003-04-11,1576.86
2003-04-18,1603.08
2003-04-25,1487.15
2003-05-02,1521.44
2003-05-16,1554.45
2003-05-23,1560.96
2003-05-30,1576.26
2003-06-06,1538.92
2003-06-13,1566.77
2003-06-20,1529.47
2003-06-27,1497.05
2003-07-04,1502.35
2003-07-11,1528.85
2003-07-18,1507.16
2003-07-25,1477.65
2003-08-01,1476.97
2003-08-08,1471.27
2003-08-15,1450.2
2003-08-22,1438.88
2003-08-29,1421.98
2003-09-05,1431.53
2003-09-12,1409.16
2003-09-19,1391.37
2003-09-26,1370.84
2003-10-03,1367.16
2003-10-10,1404.01
2003-10-17,1370.58
2003-10-24,1381.83
2003-10-31,1348.3
2003-11-07,1335.21
2003-11-14,1331.05
2003-11-21,1361.56
2003-11-28,1397.23
2003-12-05,1451.12
2003-12-12,1470.79
2003-12-19,1446.29
2003-12-26,1514.78
2004-01-02,1517.19
2004-01-09,1581.47
2004-01-16,1600.43
2004-01-30,1590.73
2004-02-06,1679.19
2004-02-13,1658.54
2004-02-20,1721.75
2004-02-27,1675.07
2004-03-05,1662.1
2004-03-12,1694.74
2004-03-19,1747.87
2004-03-26,1734.05
2004-04-02,1768.65
2004-04-09,1727.35
2004-04-16,1693.86
2004-04-23,1635.5
2004-04-30,1595.59
2004-05-14,1562.69
2004-05-21,1558.33
2004-05-28,1548.72
2004-06-04,1542.09
2004-06-11,1472.07
2004-06-18,1427.3
2004-06-25,1401.11
2004-07-02,1441.19
2004-07-09,1430.65
2004-07-16,1456.13
2004-07-23,1407.4
2004-07-30,1386.2
2004-08-06,1390.46
2004-08-13,1368.45
2004-08-20,1341.74
2004-08-27,1320.61
2004-09-03,1327.12
2004-09-10,1287.08
2004-09-17,1414.7
2004-09-24,1435.56
2004-10-01,1396.7
2004-10-08,1422.93
2004-10-15,1330.52
2004-10-22,1329.36
2004-10-29,1320.54
2004-11-05,1305.13
2004-11-12,1352.22
2004-11-19,1379.96
2004-11-26,1356.73
2004-12-03,1337.2
2004-12-10,1317.72
2004-12-17,1290.49
2004-12-24,1285.04
2004-12-31,1266.5
2005-01-07,1244.75
2005-01-14,1245.62
2005-01-21,1234.48
2005-01-28,1213.67
2005-02-04,1269.0
2005-02-18,1258.97
2005-02-25,1312.45
2005-03-04,1287.71
2005-03-11,1289.94
2005-03-18,1227.4
2005-03-25,1205.63
2005-04-01,1223.57
2005-04-08,1248.52
2005-04-15,1216.96
2005-04-22,1169.19
2005-04-29,1159.15
2005-05-13,1107.63
2005-05-20,1099.27
2005-05-27,1051.95
2005-06-03,1013.64
2005-06-10,1108.29
2005-06-17,1085.61
2005-06-24,1101.88
2005-07-01,1055.59
2005-07-08,1017.98
2005-07-15,1026.12
2005-07-22,1046.32
2005-07-29,1083.03
2005-08-05,1128.74
2005-08-12,1167.92
2005-08-19,1150.18
2005-08-26,1171.86
2005-09-02,1188.85
2005-09-09,1189.63
2005-09-16,1212.95
2005-09-23,1151.98
2005-09-30,1155.61
2005-10-14,1139.55
2005-10-21,1141.32
2005-10-28,1080.87
2005-11-04,1100.05
2005-11-11,1090.2
2005-11-18,1117.0
2005-11-25,1114.92
2005-12-02,1094.29
2005-12-09,1113.48
2005-12-16,1127.51
2005-12-23,1144.87
2005-12-30,1161.06
2006-01-06,1209.42
2006-01-13,1221.46
2006-01-20,1255.31
2006-01-27,1258.05
2006-02-10,1282.66
2006-02-17,1267.41
2006-02-24,1296.87
2006-03-03,1293.3
2006-03-10,1245.65
2006-03-17,1269.46
2006-03-24,1294.7
2006-03-31,1298.3
2006-04-07,1342.97
2006-04-14,1359.54
2006-04-21,1416.79
2006-04-28,1440.22
2006-05-12,1602.83
2006-05-19,1659.55
2006-05-26,1613.89
2006-06-02,1669.4
2006-06-09,1551.38
2006-06-16,1574.47
2006-06-23,1605.71
2006-06-30,1672.21
2006-07-07,1730.19
2006-07-14,1665.21
2006-07-21,1665.33
2006-07-28,1662.03
2006-08-04,1570.15
2006-08-11,1605.93
2006-08-18,1598.02
2006-08-25,1623.03
2006-09-01,1636.69
2006-09-08,1667.98
2006-09-15,1721.05
2006-09-22,1725.36
2006-09-29,1752.42
2006-10-13,1784.66
2006-10-20,1790.36
2006-10-27,1807.18
2006-11-03,1866.36
2006-11-10,1883.35
2006-11-17,1971.79
2006-11-24,2050.81
2006-12-01,2102.05
2006-12-08,2093.64
2006-12-15,2273.91
2006-12-22,2343.67
2006-12-29,2675.47
2007-01-05,2641.33
2007-01-12,2668.11
2007-01-19,2832.21
2007-01-26,2882.56
2007-02-02,2673.21
2007-02-09,2730.39
2007-02-16,2998.47
2007-03-02,2831.53
2007-03-09,2937.91
2007-03-16,2930.48
2007-03-23,3074.29
2007-03-30,3183.98
2007-04-06,3323.59
2007-04-13,3518.27
2007-04-20,3584.2
2007-04-27,3759.87
2007-05-04,3841.27
2007-05-11,4021.68
2007-05-18,4030.26
2007-05-25,4179.78
2007-06-01,4000.74
2007-06-08,3913.14
2007-06-15,4132.87
2007-06-22,4091.45
2007-06-29,3820.7
2007-07-06,3781.35
2007-07-13,3914.4
2007-07-20,4058.85
2007-07-27,4345.36
2007-08-03,4560.77
2007-08-10,4749.37
2007-08-17,4656.57
2007-08-24,5107.67
2007-08-31,5218.83
2007-09-07,5277.18
2007-09-14,5312.18
2007-09-21,5454.67
2007-09-28,5552.3
2007-10-12,5903.26
2007-10-19,5818.05
2007-10-26,5589.63
2007-11-02,5777.81
2007-11-09,5315.54
2007-11-16,5316.27
2007-11-23,5032.13
2007-11-30,4871.78
2007-12-07,5091.76
2007-12-14,5007.91
2007-12-21,5101.78
2007-12-28,5261.56
2008-01-04,5361.57
2008-01-11,5484.68
2008-01-18,5180.51
2008-01-25,4761.69
2008-02-01,4320.77
2008-02-08,4599.7
2008-02-15,4497.13
2008-02-22,4370.29
2008-02-29,4348.54
2008-03-07,4300.52
2008-03-14,3962.67
2008-03-21,3796.58
2008-03-28,3580.15
2008-04-04,3446.24
2008-04-11,3492.89
2008-04-18,3094.67
2008-04-25,3557.75
2008-05-02,3693.11
2008-05-09,3613.49
2008-05-16,3624.23
2008-05-23,3473.09
2008-05-30,3433.35
2008-06-06,3329.67
2008-06-13,2868.8
2008-06-20,2831.74
2008-06-27,2748.43
2008-07-04,2669.89
2008-07-11,2856.63
2008-07-18,2778.37
2008-07-25,2865.1
2008-08-01,2801.82
2008-08-08,2605.72
2008-08-15,2450.61
2008-08-22,2405.23
2008-08-29,2397.37
2008-09-05,2202.45
2008-09-12,2079.67
2008-09-19,2075.09
2008-09-26,2293.78
2008-10-10,2000.57
2008-10-17,1930.65
2008-10-24,1839.62
2008-10-31,1728.79
2008-11-07,1747.71
2008-11-14,1986.44
2008-11-21,1969.39
2008-11-28,1871.16
2008-12-05,2018.66
2008-12-12,1954.22
2008-12-19,2018.46
2008-12-26,1851.52
2009-01-02,1820.81
2009-01-09,1904.86
2009-01-16,1954.44
2009-01-23,1990.66
2009-02-06,2181.24
2009-02-13,2320.79
2009-02-20,2261.48
2009-02-27,2082.85
2009-03-06,2193.01
2009-03-13,2128.85
2009-03-20,2281.09
2009-03-27,2374.44
2009-04-03,2419.78
2009-04-10,2444.23
2009-04-17,2503.94
2009-04-24,2448.6
2009-05-01,2477.57
2009-05-08,2625.65
2009-05-15,2645.26
2009-05-22,2597.6
2009-05-29,2632.93
2009-06-05,2753.89
2009-06-12,2743.76
2009-06-19,2880.49
2009-06-26,2928.21
2009-07-03,3088.37
2009-07-10,3113.93
2009-07-17,3189.74
2009-07-24,3372.6
2009-07-31,3412.06
2009-08-07,3260.69
2009-08-14,3046.97
2009-08-21,2960.77
2009-08-28,2860.69
2009-09-04,2861.61
2009-09-11,2989.79
2009-09-18,2962.67
2009-09-25,2838.84
2009-10-02,2779.43
2009-10-09,2911.72
2009-10-16,2976.63
2009-10-23,3107.85
2009-10-30,2995.85
2009-11-06,3164.04
2009-11-13,3187.65
2009-11-20,3308.35
2009-11-27,3096.27
2009-12-04,3317.04
2009-12-11,3247.32
2009-12-18,3113.89
2009-12-25,3141.35
2010-01-01,3277.14
2010-01-08,3196.0
2010-01-15,3224.15
2010-01-22,3128.59
2010-01-29,2989.29
2010-02-05,2939.4
2010-02-12,3018.13
2010-02-26,3051.94
2010-03-05,3031.07
2010-03-12,3013.41
2010-03-19,3067.75
2010-03-26,3059.72
2010-04-02,3157.96
2010-04-09,3145.35
2010-04-16,3130.3
2010-04-23,2983.54
2010-04-30,2870.61
2010-05-07,2688.38
2010-05-14,2696.63
2010-05-21,2583.52
2010-05-28,2655.77
2010-06-04,2553.59
2010-06-11,2569.94
2010-06-18,2513.22
2010-06-25,2552.82
2010-07-02,2382.9
2010-07-09,2470.92
2010-07-16,2424.27
2010-07-23,2572.03
2010-07-30,2637.5
2010-08-06,2658.39
2010-08-13,2606.7
2010-08-20,2642.31
2010-08-27,2610.74
2010-09-03,2655.39
2010-09-10,2663.21
2010-09-17,2598.69
2010-09-24,2591.55
2010-10-01,2655.66
2010-10-08,2738.74
2010-10-15,2971.16
2010-10-22,2975.04
2010-10-29,2978.84
2010-11-05,3129.5
2010-11-12,2985.44
2010-11-19,2888.57
2010-11-26,2871.7
2010-12-03,2842.43
2010-12-10,2841.04
2010-12-17,2893.74
2010-12-24,2835.16
2010-12-31,2808.08
2011-01-07,2838.8
2011-01-14,2791.34
2011-01-21,2715.29
2011-01-28,2752.75
2011-02-04,2798.96
2011-02-11,2827.33
2011-02-18,2899.79
2011-02-25,2878.57
2011-03-04,2942.31
2011-03-11,2933.8
2011-03-18,2906.89
2011-03-25,2977.81
2011-04-01,2967.41
2011-04-08,3030.02
2011-04-15,3050.53
2011-04-22,3010.52
2011-04-29,2911.51
2011-05-06,2863.89
2011-05-13,2871.03
2011-05-20,2858.46
2011-05-27,2709.95
2011-06-03,2728.02
2011-06-10,2705.14
2011-06-17,2642.82
2011-06-24,2746.21
2011-07-01,2759.36
2011-07-08,2797.77
2011-07-15,2820.17
2011-07-22,2770.79
2011-07-29,2701.73
2011-08-05,2626.42
2011-08-12,2593.17
2011-08-19,2534.36
2011-08-26,2612.19
2011-09-02,2528.28
2011-09-09,2497.75
2011-09-16,2482.34
2011-09-23,2433.16
2011-09-30,2359.22
2011-10-14,2431.38
2011-10-21,2317.28
2011-10-28,2473.41
2011-11-04,2528.29
2011-11-11,2481.08
2011-11-18,2416.56
2011-11-25,2380.22
2011-12-02,2360.66
2011-12-09,2315.27
2011-12-16,2224.84
2011-12-23,2204.78
2011-12-30,2199.42
2012-01-06,2163.4
2012-01-13,2244.58
2012-01-20,2319.12
2012-02-03,2330.41
2012-02-10,2351.98
2012-02-17,2357.18
2012-02-24,2439.63
2012-03-02,2460.69
2012-03-09,2439.46
2012-03-16,2404.74
2012-03-23,2349.54
2012-03-30,2262.788
2012-04-06,2306.553
2012-04-13,2359.161
2012-04-20,2406.863
2012-04-27,2396.316
2012-05-04,2452.014
2012-05-11,2394.983
2012-05-18,2344.52
2012-05-25,2333.553
2012-06-01,2373.436
2012-06-08,2281.447
2012-06-15,2306.85
2012-06-22,2260.877
2012-06-29,2225.431
2012-07-06,2223.579
2012-07-13,2185.895
2012-07-20,2168.638
2012-07-27,2128.765
2012-08-03,2132.796
2012-08-10,2168.814
2012-08-17,2114.891
2012-08-24,2092.104
2012-08-31,2047.522
2012-09-07,2127.762
2012-09-14,2123.847
2012-09-21,2026.69
2012-09-28,2086.169
2012-10-12,2104.932
2012-10-19,2128.302
2012-10-26,2066.209
2012-11-02,2117.046
2012-11-09,2069.067
2012-11-16,2014.725
2012-11-23,2027.384
2012-11-30,1980.117
2012-12-07,2061.786
2012-12-14,2150.625
2012-12-21,2153.31
2012-12-28,2233.252
2013-01-04,2276.992
2013-01-11,2242.997
2013-01-18,2317.07
2013-01-25,2291.304
2013-02-01,2419.02
2013-02-08,2432.402
2013-02-22,2314.164
2013-03-01,2359.506
2013-03-08,2318.611
2013-03-15,2278.401
2013-03-22,2328.278
2013-03-29,2236.621
2013-04-05,2225.295
2013-04-12,2206.78
2013-04-19,2244.643
2013-04-26,2177.912
2013-05-03,2205.497
2013-05-10,2246.831
2013-05-17,2282.87
2013-05-24,2288.533
2013-05-31,2300.595
2013-06-07,2210.898
2013-06-14,2162.041
2013-06-21,2073.095
2013-06-28,1979.206
2013-07-05,2007.199
2013-07-12,2039.486
2013-07-19,1992.648
2013-07-26,2010.85
2013-08-02,2029.418
2013-08-09,2052.235
2013-08-16,2068.452
2013-08-23,2057.458
2013-08-30,2098.382
2013-09-06,2139.993
2013-09-13,2236.217
2013-09-20,2191.851
2013-09-27,2160.027
2013-10-04,2174.665
2013-10-11,2228.146
2013-10-18,2193.78
2013-10-25,2132.955
2013-11-01,2149.562
2013-11-08,2106.127
2013-11-15,2135.827
2013-11-22,2196.378
2013-11-29,2220.504
2013-12-06,2237.108
2013-12-13,2196.075
2013-12-20,2084.794
2013-12-27,2101.251
2014-01-03,2083.136
2014-01-10,2013.298
2014-01-17,2004.949
2014-01-24,2054.392
2014-01-31,2033.083
2014-02-07,2044.497
2014-02-14,2115.848
2014-02-21,2113.693
2014-02-28,2056.302
2014-03-07,2057.908
2014-03-14,2004.339
2014-03-21,2047.619
2014-03-28,2041.712
2014-04-04,2058.831
2014-04-11,2130.542
2014-04-18,2097.748
2014-04-25,2036.519
2014-05-02,2026.358
2014-05-09,2011.135
2014-05-16,2026.504
2014-05-23,2034.569
2014-05-30,2039.212
2014-06-06,2029.956
2014-06-13,2070.715
2014-06-20,2026.674
2014-06-27,2036.51
2014-07-04,2059.375
