Date,Close
2011-06-24,2511.23
2011-07-01,2550.24
2011-07-08,2645.99
2011-07-15,2709.03
2011-07-22,2679.13
2011-07-29,2548.03
2011-08-05,2512.33
2011-08-12,2535.25
2011-08-19,2466.41
2011-08-26,2553.53
2011-09-02,2444.5
2011-09-09,2386.88
2011-09-16,2348.11
2011-09-23,2307.49
2011-09-30,2188.43
2011-10-14,2257.89
2011-10-21,2091.22
2011-10-28,2216.11
2011-11-04,2369.6
2011-11-11,2340.82
2011-11-18,2273.97
2011-11-25,2243.3
2011-12-02,2149.9
2011-12-09,2060.08
2011-12-16,1939.29
2011-12-23,1901.8
2011-12-30,1859.83
2012-01-06,1746.67
2012-01-13,1838.66
2012-01-20,1882.71
2012-02-03,1963.25
2012-02-10,2002.91
2012-02-17,2061.56
2012-02-24,2143.63
2012-03-02,2175.46
2012-03-09,2187.37
2012-03-16,2150.66
2012-03-23,2073.59
2012-03-30,1907.678
2012-04-06,1998.387
2012-04-13,2064.704
2012-04-20,2098.216
2012-04-27,2044.129
2012-05-04,2107.094
2012-05-11,2073.618
2012-05-18,2005.319
2012-05-25,2001.17
2012-06-01,2041.626
2012-06-08,1922.691
2012-06-15,1956.173
2012-06-22,1937.715
2012-06-29,1862.766
2012-07-06,1852.957
2012-07-13,1800.692
2012-07-20,1765.48
2012-07-27,1729.019
2012-08-03,1715.563
2012-08-10,1788.391
2012-08-17,1738.147
2012-08-24,1731.78
2012-08-31,1691.344
2012-09-07,1795.337
2012-09-14,1789.252
2012-09-21,1677.689
2012-09-28,1688.291
2012-10-12,1709.981
2012-10-19,1717.928
2012-10-26,1632.795
2012-11-02,1623.115
2012-11-09,1563.325
2012-11-16,1517.117
2012-11-23,1516.744
2012-11-30,1409.444
2012-12-07,1463.034
2012-12-14,1497.253
2012-12-21,1519.832
2012-12-28,1580.117
2013-01-04,1586.217
2013-01-11,1612.73
2013-01-18,1694.341
2013-01-25,1633.601
2013-02-01,1696.261
2013-02-08,1737.059
2013-02-22,1707.904
2013-03-01,1731.978
2013-03-08,1755.057
2013-03-15,1665.604
2013-03-22,1720.786
2013-03-29,1668.255
2013-04-05,1622.85
2013-04-12,1609.115
2013-04-19,1652.961
2013-04-26,1628.727
2013-05-03,1668.647
2013-05-10,1755.699
2013-05-17,1887.855
2013-05-24,2027.144
2013-05-31,1980.591
2013-06-07,1866.182
2013-06-14,1871.188
2013-06-21,1811.943
2013-06-28,1747.496
2013-07-05,1831.948
2013-07-12,1872.008
2013-07-19,1965.85
2013-07-26,2063.334
2013-08-02,2110.156
2013-08-09,2127.448
2013-08-16,2094.83
2013-08-23,2239.74
2013-08-30,2139.088
2013-09-06,2228.508
2013-09-13,2233.836
2013-09-20,2233.124
2013-09-27,2312.198
2013-10-04,2396.113
2013-10-11,2528.703
2013-10-18,2522.524
2013-10-25,2341.361
2013-11-01,2193.741
2013-11-08,2143.996
2013-11-15,2291.838
2013-11-22,2341.952
2013-11-29,2453.514
2013-12-06,2376.073
2013-12-13,2373.2
2013-12-20,2262.769
2013-12-27,2328.491
2014-01-03,2375.361
2014-01-10,2293.56
2014-01-17,2321.926
2014-01-24,2486.679
2014-01-31,2510.556
2014-02-07,2604.209
2014-02-14,2616.368
2014-02-21,2635.206
2014-02-28,2600.842
2014-03-07,2560.166
2014-03-14,2472.546
2014-03-21,2484.522
2014-03-28,2353.857
2014-04-04,2424.192
2014-04-11,2524.848
2014-04-18,2552.836
2014-04-25,2378.875
2014-05-02,2359.074
2014-05-09,2297.928
2014-05-16,2285.03
2014-05-23,2380.775
2014-05-30,2445.995
2014-06-06,2437.964
2014-06-13,2524.403
2014-06-20,2459.192
2014-06-27,2525.861
2014-07-04,2621.67
2014-07-11,2553.519
2014-07-18,2519.937
2014-07-25,2525.204
2014-08-01,2601.834
2014-08-08,2681.727
2014-08-15,2750.211
2014-08-22,2854.481
2014-08-29,2842.746
2014-09-05,2996.05
2014-09-12,3034.973
2014-09-19,2966.087
2014-09-26,3056.885
2014-10-03,3153.001
2014-10-10,3118.152
2014-10-17,3013.628
2014-10-24,3020.421
2014-10-31,3108.046
2014-11-07,3096.402
2014-11-14,3074.003
2014-11-21,3174.803
2014-11-28,3314.456
2014-12-05,3396.351
2014-12-12,3498.518
2014-12-19,3483.735
2014-12-26,3324.832
2015-01-02,3200.743
2015-01-09,3345.503
2015-01-16,3717.139
2015-01-23,3775.275
2015-01-30,3812.506
2015-02-06,3907.001
2015-02-13,4188.791
2015-02-20,4355.862
2015-02-27,4348.383
2015-03-06,4364.137
2015-03-13,4573.935
2015-03-20,5111.065
2015-03-27,5333.134
2015-04-03,5771.939
2015-04-10,5976.735
2015-04-17,5815.662
2015-04-24,6134.929
2015-05-01,6159.352
2015-05-08,6280.637
2015-05-15,6811.044
2015-05-22,7351.61
2015-05-29,7718.852
2015-06-05,8262.314
2015-06-12,8445.551
2015-06-19,7150.123
2015-06-26,6193.684
2015-07-03,5131.328
2015-07-10,4805.455
2015-07-17,5440.773
2015-07-24,5730.995
2015-07-31,5099.325
2015-08-07,5255.468
2015-08-14,5457.845
2015-08-21,4777.082
2015-08-28,4184.092
2015-09-04,3772.203
2015-09-11,4085.79
2015-09-18,3915.435
2015-09-25,3889.221
2015-10-02,3883.086
2015-10-09,4141.315
2015-10-16,4608.983
2015-10-23,4641.846
2015-10-30,4752.168
2015-11-06,5114.816
2015-11-13,5173.333
2015-11-20,5315.247
2015-11-27,4968.384
2015-12-04,5004.372
2015-12-11,4896.042
2015-12-18,5157.799
2015-12-25,5174.151
2016-01-01,5120.05
2016-01-08,4360.503
2016-01-15,3972.575
2016-01-22,4035.99
2016-01-29,3669.866
2016-02-05,3783.855
2016-02-19,4009.894
2016-02-26,3691.719
2016-03-04,3624.205
2016-03-11,3614.943
2016-03-18,4014.162
2016-03-25,4110.297
2016-04-01,4130.817
2016-04-08,4147.483
2016-04-15,4284.244
2016-04-22,3945.248
2016-04-29,3915.661
2016-05-06,3906.449
2016-05-13,3665.873
2016-05-20,3722.889
2016-05-27,3766.417
2016-06-03,4045.524
2016-06-10,4040.24
2016-06-17,3936.192
2016-06-24,3974.763
2016-07-01,4085.669
2016-07-08,4128.091
2016-07-15,4180.017
2016-07-22,4198.1
2016-07-29,3995.688
2016-08-05,3979.028
2016-08-12,3981.667
2016-08-19,4161.472
2016-08-26,4064.949
2016-09-02,4056.078
2016-09-09,4078.049
2016-09-16,3989.993
2016-09-23,4045.761
2016-09-30,3989.886
2016-10-14,4108.114
2016-10-21,4121.499
2016-10-28,4076.836
2016-11-04,4064.467
2016-11-11,4087.803
2016-11-18,4096.011
2016-11-25,4122.729
2016-12-02,4018.949
2016-12-09,3988.808
2016-12-16,3830.936
2016-12-23,3767.663
2016-12-30,3740.924
2017-01-06,3773.063
2017-01-13,3626.031
2017-01-20,3622.868
2017-01-27,3653.468
2017-02-03,3645.127
2017-02-10,3669.888
2017-02-17,3627.416
2017-02-24,3723.832
2017-03-03,3709.514
2017-03-10,3734.116
2017-03-17,3756.544
2017-03-24,3775.802
2017-03-31,3652.283
2017-04-07,3761.058
2017-04-14,3643.089
2017-04-21,3548.978
2017-04-28,3513.962
2017-05-05,3422.239
2017-05-12,3291.139
2017-05-19,3374.031
2017-05-26,3273.789
2017-06-02,3218.751
2017-06-09,3362.381
2017-06-16,3389.103
2017-06-23,3389.282
2017-06-30,3445.886
2017-07-07,3455.373
2017-07-14,3363.529
2017-07-21,3307.843
2017-07-28,3337.057
2017-08-04,3287.548
2017-08-11,3294.802
2017-08-18,3499.398
2017-08-25,3486.768
2017-09-01,3589.19
2017-09-08,3687.908
2017-09-15,3682.322
2017-09-22,3636.857
2017-09-29,3704.101
2017-10-13,3803.201
2017-10-20,3695.549
2017-10-27,3736.49
2017-11-03,3758.68
2017-11-10,3986.507
2017-11-17,3754.544
2017-11-24,3678.088
2017-12-01,3694.382
2017-12-08,3631.667
2017-12-15,3658.659
2017-12-22,3626.651
2017-12-29,3559.257
2018-01-05,3613.11
2018-01-12,3578.651
2018-01-19,3390.634
2018-01-26,3508.125
2018-02-02,3228.873
2018-02-09,3060.561
2018-02-16,3156.863
2018-02-23,3220.706
2018-03-02,3475.251
2018-03-09,3646.671
2018-03-16,3580.586
2018-03-23,3356.775
2018-03-30,3667.006
2018-04-06,3590.325
2018-04-13,3575.313
2018-04-20,3574.798
2018-04-27,3489.438
2018-05-04,3468.36
2018-05-11,3422.564
2018-05-18,3389.522
2018-05-25,3393.571
2018-06-01,3218.799
2018-06-08,3242.845
2018-06-15,3072.099
2018-06-22,2808.09
2018-06-29,2988.859
2018-07-06,2916.999
2018-07-13,3053.838
2018-07-20,3115.39
2018-07-27,3100.648
2018-08-03,2865.403
2018-08-10,2996.744
2018-08-17,2850.985
2018-08-24,2918.249
2018-08-31,2902.376
2018-09-07,2902.447
2018-09-14,2751.098
2018-09-21,2823.451
2018-09-28,2806.224
2018-10-12,2403.373
2018-10-19,2395.004
2018-10-26,2362.932
2018-11-02,2559.664
2018-11-09,2515.928
2018-11-16,2760.045
2018-11-23,2551.095
2018-11-30,2528.814
2018-12-07,2547.95
2018-12-14,2501.963
2018-12-21,2446.296
2018-12-28,2344.31
2019-01-04,2400.501
2019-01-11,2462.009
2019-01-18,2458.309
2019-01-25,2500.292
2019-02-01,2494.314
2019-02-15,2683.851
2019-02-22,2946.458
2019-03-01,3134.093
2019-03-08,3483.706
2019-03-15,3372.451
2019-03-22,3583.601
2019-03-29,3517.292
2019-04-05,3749.849
2019-04-12,3537.476
2019-04-19,3557.92
2019-04-26,3428.872
2019-05-03,3273.283
2019-05-10,3202.435
2019-05-17,3058.394
2019-05-24,3018.131
2019-05-31,3088.192
2019-06-07,2928.742
2019-06-14,3020.484
2019-06-21,3244.168
2019-06-28,3177.948
2019-07-05,3230.306
2019-07-12,3066.451
2019-07-19,3097.24
2019-07-26,3238.857
2019-08-02,3181.43
2019-08-09,3019.494
2019-08-16,3218.947
2019-08-23,3376.057
2019-08-30,3482.419
2019-09-06,3787.31
2019-09-13,3884.726
2019-09-20,3961.665
2019-09-27,3718.647
2019-10-04,3613.153
2019-10-11,3654.908
2019-10-18,3518.636
2019-10-25,3586.993
2019-11-01,3623.428
2019-11-08,3640.316
2019-11-15,3688.504
2019-11-22,3626.702
2019-11-29,3597.062
2019-12-06,3788.251
2019-12-13,3937.779
2019-12-20,3917.71
2019-12-27,3855.487
2020-01-03,4039.111
2020-01-10,4192.82
2020-01-17,4398.754
2020-01-24,4469.659
2020-02-07,4556.565
2020-02-14,4757.552
2020-02-21,5326.575
2020-02-28,4862.239
2020-03-06,4912.699
2020-03-13,4694.689
2020-03-20,4507.339
2020-03-27,4288.102
2020-04-03,4280.532
2020-04-10,4270.072
2020-04-17,4423.306
2020-04-24,4323.834
2020-05-01,4541.943
2020-05-08,4777.212
2020-05-15,4858.047
2020-05-22,4541.383
2020-05-29,4485.35
2020-06-05,4699.52
2020-06-12,4674.561
2020-06-19,4782.88
2020-06-26,4981.596
2020-07-03,5136.104
2020-07-10,5914.336
2020-07-17,5224.439
2020-07-24,5057.002
2020-07-31,5339.982
2020-08-07,5419.205
2020-08-14,5316.575
2020-08-21,5169.659
2020-08-28,5129.302
2020-09-04,5048.167
2020-09-11,4710.661
2020-09-18,4838.865
2020-09-25,4673.917
2020-10-02,4640.325
2020-10-09,4810.067
2020-10-16,4811.451
2020-10-23,4585.999
2020-10-30,4605.576
2020-11-06,4819.371
2020-11-13,4850.284
2020-11-20,4818.735
2020-11-27,4759.51
2020-12-04,4955.385
2020-12-11,4720.932
2020-12-18,4665.808
2020-12-25,4524.387
2021-01-01,4752.581
2021-01-08,4884.243
2021-01-15,4963.163
2021-01-22,5030.939
2021-01-29,4657.093
2021-02-05,4449.112
2021-02-12,4671.498
2021-02-19,4762.483
2021-02-26,4501.668
2021-03-05,4473.026
2021-03-12,4188.498
2021-03-19,4066.109
2021-03-26,4134.363
2021-04-02,4341.352
2021-04-09,4325.778
2021-04-16,4256.832
2021-04-23,4366.201
2021-04-30,4330.727
2021-05-07,4129.793
2021-05-14,4185.33
2021-05-21,4196.711
2021-05-28,4433.629
2021-06-04,4454.01
2021-06-11,4519.527
2021-06-18,4630.183
2021-06-25,4769.724
2021-07-02,4772.808
2021-07-09,4969.579
2021-07-16,4852.324
2021-07-23,5126.982
2021-07-30,5284.871
2021-08-06,5107.214
2021-08-13,4851.407
2021-08-20,4799.218
2021-08-27,4737.205
2021-09-03,4433.173
2021-09-10,4605.114
2021-09-17,4381.336
2021-09-24,4453.577
2021-10-01,4428.189
2021-10-08,4460.455
2021-10-15,4504.221
2021-10-22,4450.772
2021-10-29,4553.919
2021-11-05,4717.775
2021-11-12,4817.162
2021-11-19,4728.727
2021-11-26,4734.752
2021-12-03,4840.149
2021-12-10,4825.653
2021-12-17,4683.966
2021-12-24,4727.022
2021-12-31,4740.969
2022-01-07,4452.334
2022-01-14,4390.82
2022-01-21,4405.256
2022-01-28,4125.007
2022-02-11,4031.836
2022-02-18,4082.269
2022-02-25,4190.081
2022-03-04,4083.737
2022-03-11,3940.871
2022-03-18,3872.039
2022-03-25,3690.151
2022-04-01,3549.767
2022-04-08,3377.893
2022-04-15,3226.909
2022-04-22,3069.95
2022-04-29,3026.129
2022-05-06,2959.872
2022-05-13,3144.517
2022-05-20,3271.055
2022-05-27,3107.27
2022-06-03,3364.351
2022-06-10,3376.862
2022-06-17,3350.247
2022-06-24,3384.843
2022-07-01,3493.852
2022-07-08,3426.329
2022-07-15,3203.684
2022-07-22,3254.905
2022-07-29,3216.687
2022-08-05,3555.048
2022-08-12,3463.76
2022-08-19,3358.431
2022-08-26,3150.719
2022-09-02,3159.036
2022-09-09,3166.361
2022-09-16,3064.388
2022-09-23,2862.027
2022-09-30,2775.535
2022-10-14,2807.068
2022-10-21,2885.691
2022-10-28,2944.715
2022-11-04,3166.617
2022-11-11,3083.469
2022-11-18,3248.281
2022-11-25,3088.963
2022-12-02,3088.516
2022-12-09,3117.264
2022-12-16,3093.516
2022-12-23,2916.747
2022-12-30,2982.258
2023-01-06,3058.805
2023-01-13,3061.457
2023-01-20,3318.963
2023-02-03,3359.511
2023-02-10,3364.475
2023-02-17,3220.775
2023-02-24,3248.178
2023-03-03,3331.042
2023-03-10,3281.624
2023-03-17,3495.56
2023-03-24,3770.832
2023-03-31,3827.492
2023-04-07,4175.247
2023-04-14,4052.685
2023-04-21,3934.371
2023-04-28,3699.728
2023-05-05,3557.972
2023-05-12,3455.896
2023-05-19,3586.508
2023-05-26,3566.839
2023-06-02,3671.317
2023-06-09,3612.883
2023-06-16,3783.942
2023-06-23,3723.479
2023-06-30,3589.315
2023-07-07,3553.109
2023-07-14,3613.567
2023-07-21,3439.27
2023-07-28,3457.744
2023-08-04,3548.142
2023-08-11,3382.028
2023-08-18,3201.884
2023-08-25,3076.444
2023-09-01,3304.078
2023-09-08,3227.238
2023-09-15,3167.719
2023-09-22,3176.144
2023-09-29,3150.34
2023-10-13,3212.248
2023-10-20,3049.06
2023-10-27,3061.289
2023-11-03,3174.775
2023-11-10,3229.218
2023-11-17,3239.797
2023-11-24,3103.526
2023-12-01,3138.66
2023-12-08,3113.596
2023-12-15,3068.168
2023-12-22,2995.688
2023-12-29,3021.877
2024-01-05,2810.918
2024-01-12,2664.093
2024-01-19,2640.163
2024-01-26,2583.915
2024-02-02,2298.95
2024-02-09,2549.376
2024-02-23,2673.564
2024-03-01,2941.088
2024-03-08,2919.79
2024-03-15,2912.145
2024-03-22,2943.178
2024-03-29,2765.037
2024-04-05,2714.778
2024-04-12,2656.755
2024-04-19,2607.188
2024-04-26,2723.823
2024-05-03,2779.257
2024-05-10,2754.801
2024-05-17,2740.378
2024-05-24,2615.172
2024-05-31,2669.643
2024-06-07,2680.402
2024-06-14,2806.167
2024-06-21,2841.612
2024-06-28,2718.454
2024-07-05,2653.023
2024-07-12,2768.289
2024-07-19,2865.461
2024-07-26,2726.848
2024-08-02,2734.953
2024-08-09,2610.357
2024-08-16,2605.298
2024-08-23,2517.337
2024-08-30,2558.199
2024-09-06,2422.907
2024-09-13,2403.105
2024-09-20,2403.852
2024-09-27,2782.052
2024-10-04,3177.546
2024-10-11,3269.064
2024-10-18,3589.07
2024-10-25,3586.245
2024-11-01,3486.912
2024-11-08,3931.731
2024-11-15,3772.887
2024-11-22,3685.211
2024-11-29,3798.587
2024-12-06,3781.487
2024-12-13,3690.43
2024-12-20,3870.813
2024-12-27,3895.717
2025-01-03,3513.806
2025-01-10,3615.746
2025-01-17,3717.725
2025-01-24,3809.675
2025-01-31,3717.57
2025-02-07,4025.42
2025-02-14,4074.03
2025-02-21,4363.646
2025-02-28,4144.845
2025-03-07,4244.434
2025-03-14,4154.96
2025-03-21,3936.859
2025-03-28,3842.98
2025-04-04,3777.923
2025-04-11,3736.576
2025-04-18,3705.243
2025-04-25,3696.792
2025-05-02,3778.145
2025-05-09,3758.654
2025-05-16,3710.295
2025-05-23,3625.995
2025-05-30,3588.685
2025-06-06,3699.188
2025-06-13,3632.643
2025-06-20,3602.023
2025-06-27,3766.585
2025-07-04,3741.583
2025-07-11,3809.859
2025-07-18,3876.199
2025-07-25,4042.589
2025-08-01,4011.775
2025-08-08,4031.919
2025-08-15,4347.9
2025-08-22,4925.775
2025-08-29,5325.212
2025-09-05,4973.179
2025-09-12,5378.49
2025-09-19,5540.688
2025-09-26,5854.48
2025-10-03,6017.199
2025-10-10,5829.714
2025-10-17,5429.962
